email_id,subject,body,sender,sender_domain,num_urls,num_exclaim,has_html,label,full_text,clean_text,text_length,free_domain
EM00960,You have a new message from Google Workspace,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://linkedin-secure-login.net/vycs44phh62myz Let me know if you have any questions. Regards, Google Workspace Billing",account-team@linkedin-secure-login.net,linkedin-secure-login.net,2,0,1,1,"You have a new message from Google Workspace Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://linkedin-secure-login.net/vycs44phh62myz Let me know if you have any questions. Regards, Google Workspace Billing",new message google workspace hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards google workspace billing,313,0
EM00961,Verify your DHL Express account now,"ALERT! Your package could not be delivered - confirm your address. To avoid disruption, please claim your reward before it expires by clicking the secure link below: http://chase-verify-now.com/n7h9g1a07h23 This link will expire soon. DHL Express Support",account-team@chase-verify-now.com,chase-verify-now.com,2,1,0,1,"Verify your DHL Express account now ALERT! Your package could not be delivered - confirm your address. To avoid disruption, please claim your reward before it expires by clicking the secure link below: http://chase-verify-now.com/n7h9g1a07h23 This link will expire soon. DHL Express Support",verify dhl express account alert package could delivered confirm address avoid disruption please claim reward before expires clicking secure link below link expire soon dhl express support,290,0
EM00962,Re: the hiring panel feedback,"Hi, this is urgent - please review and approve the the hiring panel document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Jordan",jordan@gmail.com,gmail.com,0,0,0,0,"Re: the hiring panel feedback Hi, this is urgent - please review and approve the the hiring panel document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Jordan",re hiring panel feedback hi urgent please review approve hiring panel document today deadline moved up find shared drive thanks quick turnaround jordan,213,1
EM00963,Project update - the annual conference,"Hello, please find attached the invoice #4013 for the annual conference. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Sam",sam@outlook.com,outlook.com,0,0,0,0,"Project update - the annual conference Hello, please find attached the invoice #4013 for the annual conference. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Sam",project update annual conference hello please find attached invoice annual conference payment due within days per standard terms let know any questions best sam,214,1
EM00964,Your Netflix account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/9upnhz Let me know if you have any questions. Regards, Netflix Billing",service@update-billing-info.org,update-billing-info.org,1,0,1,1,"Your Netflix account has been limited Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/9upnhz Let me know if you have any questions. Regards, Netflix Billing",netflix account limited hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards netflix billing,287,0
EM00965,Project update - the annual conference,"Hi, just a friendly reminder that the annual conference is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Alex",alex@slack.com,slack.com,1,0,0,0,"Project update - the annual conference Hi, just a friendly reminder that the annual conference is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Alex",project update annual conference hi friendly reminder annual conference scheduled tomorrow am please come prepared updates see there alex,189,0
EM00966,Re: Unusual activity detected - Apple ID,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://chase-verify-now.com/l5015oop Let me know if you have any questions. Regards, Apple ID Billing",service@chase-verify-now.com,chase-verify-now.com,1,0,0,1,"Re: Unusual activity detected - Apple ID Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://chase-verify-now.com/l5015oop Let me know if you have any questions. Regards, Apple ID Billing",re unusual activity detected apple id hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards apple id billing,290,0
EM00967,Chase Bank Security Alert,"Dear user, as part of a routine security review your Chase Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://bankofamerica-alert.co/iy4kl9ar We appreciate your prompt attention to this matter.",security@bankofamerica-alert.co,bankofamerica-alert.co,1,0,0,1,"Chase Bank Security Alert Dear user, as part of a routine security review your Chase Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://bankofamerica-alert.co/iy4kl9ar We appreciate your prompt attention to this matter.",chase bank security alert dear user part routine security review chase bank account access temporarily limited please confirm details here restore full access appreciate prompt attention matter,282,0
EM00968,Schedule change for system maintenance,"Hi team, sharing notes from today's discussion on system maintenance. Please review the attached document and add your comments by Friday. Thanks, Jordan",jordan@company.com,company.com,1,0,1,0,"Schedule change for system maintenance Hi team, sharing notes from today's discussion on system maintenance. Please review the attached document and add your comments by Friday. Thanks, Jordan",schedule change system maintenance hi team sharing notes today discussion system maintenance please review attached document add comments friday thanks jordan,192,0
EM00969,Your Wells Fargo account has been limited,"Dear user, as part of a routine security review your Wells Fargo account access has been temporarily limited. Please confirm your details here to restore full access: http://bankofamerica-alert.co/1uu7zy6 We appreciate your prompt attention to this matter.",noreply@bankofamerica-alert.co,bankofamerica-alert.co,1,0,0,1,"Your Wells Fargo account has been limited Dear user, as part of a routine security review your Wells Fargo account access has been temporarily limited. Please confirm your details here to restore full access: http://bankofamerica-alert.co/1uu7zy6 We appreciate your prompt attention to this matter.",wells fargo account limited dear user part routine security review wells fargo account access temporarily limited please confirm details here restore full access appreciate prompt attention matter,298,0
EM00970,Re: engineering sync feedback,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",maria@notion.so,notion.so,0,0,1,0,"Re: engineering sync feedback Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",re engineering sync feedback hi order confirmed ship within business days track shipment account dashboard thank business,186,0
EM00971,Your Q3 roadmap order confirmation,"Hi, just a friendly reminder that Q3 roadmap is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Jordan",jordan@zoom.us,zoom.us,0,0,1,0,"Your Q3 roadmap order confirmation Hi, just a friendly reminder that Q3 roadmap is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Jordan",roadmap order confirmation hi friendly reminder roadmap scheduled tomorrow am please come prepared updates see there jordan,176,0
EM00972,Weekly newsletter: the marketing campaign,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",chris@yourbank.com,yourbank.com,0,0,0,0,"Weekly newsletter: the marketing campaign Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",weekly newsletter marketing campaign hi order confirmed ship within business days track shipment account dashboard thank business,198,0
EM00973,Invoice #2262 for code review,"Hello, please find attached the invoice #2262 for code review. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Jordan",jordan@notion.so,notion.so,0,0,0,0,"Invoice #2262 for code review Hello, please find attached the invoice #2262 for code review. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Jordan",invoice code review hello please find attached invoice code review payment due within days per standard terms let know any questions best jordan,198,0
EM00974,URGENT: Action required on your HDFC Bank account,"Dear User, our records show your payment method has failed. Your payment could not be processed - update details now. Click here to verify your account: http://irs-taxrefund-gov.com/ueaxyl You must act now to avoid additional fees.",support@irs-taxrefund-gov.com,irs-taxrefund-gov.com,2,0,1,1,"URGENT: Action required on your HDFC Bank account Dear User, our records show your payment method has failed. Your payment could not be processed - update details now. Click here to verify your account: http://irs-taxrefund-gov.com/ueaxyl You must act now to avoid additional fees.",urgent action required hdfc bank account dear user records show payment method failed payment could processed update details click here verify account must act avoid additional fees,281,0
EM00975,Schedule change for the hiring panel,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",chris@slack.com,slack.com,0,0,0,0,"Schedule change for the hiring panel Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",schedule change hiring panel hi quick reminder password internal portal expires days update any time settings security once logged helpdesk,205,0
EM00976,URGENT: Action required on your Apple ID account,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/eyub19txc Let me know if you have any questions. Regards, Apple ID Billing",service@update-billing-info.org,update-billing-info.org,1,0,0,1,"URGENT: Action required on your Apple ID account Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/eyub19txc Let me know if you have any questions. Regards, Apple ID Billing",urgent action required apple id account hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards apple id billing,302,0
EM00977,Re: Unusual activity detected - Chase Bank,Congratulations! You have been selected to receive a reward from Chase Bank. Claim your reward before it expires: http://wellsfargo-alert-team.co/f00terkmby9 Offer valid for 24 hours only. Do not share this email.,noreply@wellsfargo-alert-team.co,wellsfargo-alert-team.co,2,1,0,1,Re: Unusual activity detected - Chase Bank Congratulations! You have been selected to receive a reward from Chase Bank. Claim your reward before it expires: http://wellsfargo-alert-team.co/f00terkmby9 Offer valid for 24 hours only. Do not share this email.,re unusual activity detected chase bank congratulations selected receive reward chase bank claim reward before expires offer valid hours only share email,256,0
EM00978,PayPal Security Alert,"Hello, our records show your PayPal account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://insta-help-center.com/m0jbwcv6hve8d Thank you, PayPal Accounts Team",noreply@insta-help-center.com,insta-help-center.com,3,0,0,1,"PayPal Security Alert Hello, our records show your PayPal account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://insta-help-center.com/m0jbwcv6hve8d Thank you, PayPal Accounts Team",paypal security alert hello records show paypal account requires re verification following recent policy update please complete step convenience keep account good standing thank paypal accounts team,284,0
EM00979,Re: expense report feedback,"Hello, please find attached the invoice #6633 for expense report. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Alex",alex@github.com,github.com,0,0,0,0,"Re: expense report feedback Hello, please find attached the invoice #6633 for expense report. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Alex",re expense report feedback hello please find attached invoice expense report payment due within days per standard terms let know any questions best alex,197,0
EM00980,Your Microsoft 365 account has been limited,"ALERT! Your subscription has expired - renew immediately. To avoid disruption, please click here to verify your account by clicking the secure link below: http://linkedin-secure-login.net/94pdzp This link will expire soon. Microsoft 365 Support",alert@linkedin-secure-login.net,linkedin-secure-login.net,1,1,0,1,"Your Microsoft 365 account has been limited ALERT! Your subscription has expired - renew immediately. To avoid disruption, please click here to verify your account by clicking the secure link below: http://linkedin-secure-login.net/94pdzp This link will expire soon. Microsoft 365 Support",microsoft account limited alert subscription expired renew immediately avoid disruption please click here verify account clicking secure link below link expire soon microsoft support,288,0
EM00981,Project update - the design review,"Hello, action needed: please confirm your availability for the design review by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Sam",sam@client-firm.com,client-firm.com,1,0,0,0,"Project update - the design review Hello, action needed: please confirm your availability for the design review by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Sam",project update design review hello action needed please confirm availability design review end day finalize schedule reply directly email thanks sam,200,0
EM00982,Your the design review order confirmation,"Hi, just a friendly reminder that the design review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Sam",sam@atlassian.net,atlassian.net,0,0,1,0,"Your the design review order confirmation Hi, just a friendly reminder that the design review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Sam",design review order confirmation hi friendly reminder design review scheduled tomorrow am please come prepared updates see there sam,187,0
EM00983,Your DHL Express account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://steam-community-gift.ru/f5a7qy8yb7 Let me know if you have any questions. Regards, DHL Express Billing",noreply@steam-community-gift.ru,steam-community-gift.ru,3,0,1,1,"Your DHL Express account has been limited Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://steam-community-gift.ru/f5a7qy8yb7 Let me know if you have any questions. Regards, DHL Express Billing",dhl express account limited hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards dhl express billing,299,0
EM00984,Verify your Amazon account now,Congratulations! You have been selected to receive a reward from Amazon. Update your billing information: http://update-billing-info.org/caqvkizzqy72wx Offer valid for 24 hours only. Do not share this email.,security@update-billing-info.org,update-billing-info.org,3,1,0,1,Verify your Amazon account now Congratulations! You have been selected to receive a reward from Amazon. Update your billing information: http://update-billing-info.org/caqvkizzqy72wx Offer valid for 24 hours only. Do not share this email.,verify amazon account congratulations selected receive reward amazon update billing information offer valid hours only share email,238,0
EM00985,Team meeting notes - the client call,"Hi, just a friendly reminder that the client call is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",fatima@zoom.us,zoom.us,0,0,0,0,"Team meeting notes - the client call Hi, just a friendly reminder that the client call is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",team meeting notes client call hi friendly reminder client call scheduled tomorrow am please come prepared updates see there fatima,183,0
EM00986,Welcome to product launch,"Hi all, here is this week's newsletter covering product launch and other updates from around the company. Feel free to reply with feedback. Cheers, Maria",maria@notion.so,notion.so,0,0,1,0,"Welcome to product launch Hi all, here is this week's newsletter covering product launch and other updates from around the company. Feel free to reply with feedback. Cheers, Maria",welcome product launch hi all here week newsletter covering product launch other updates around company feel free reply feedback cheers maria,179,0
EM00987,Invoice #4171 for onsite training,"Hi all, here is this week's newsletter covering onsite training and other updates from around the company. Feel free to reply with feedback. Cheers, Neha",neha@office.com,office.com,0,0,0,0,"Invoice #4171 for onsite training Hi all, here is this week's newsletter covering onsite training and other updates from around the company. Feel free to reply with feedback. Cheers, Neha",invoice onsite training hi all here week newsletter covering onsite training other updates around company feel free reply feedback cheers neha,187,0
EM00988,Verify your Wells Fargo account now,"Hello, our records show your Wells Fargo account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://linkedin-secure-login.net/f1bcpp Thank you, Wells Fargo Accounts Team",noreply@linkedin-secure-login.net,linkedin-secure-login.net,2,0,0,1,"Verify your Wells Fargo account now Hello, our records show your Wells Fargo account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://linkedin-secure-login.net/f1bcpp Thank you, Wells Fargo Accounts Team",verify wells fargo account hello records show wells fargo account requires re verification following recent policy update please complete step convenience keep account good standing thank wells fargo accounts team,305,0
EM00989,Schedule change for the office move,"Hi all, here is this week's newsletter covering the office move and other updates from around the company. Feel free to reply with feedback. Cheers, Priya",priya@notion.so,notion.so,0,0,1,0,"Schedule change for the office move Hi all, here is this week's newsletter covering the office move and other updates from around the company. Feel free to reply with feedback. Cheers, Priya",schedule change office move hi all here week newsletter covering office move other updates around company feel free reply feedback cheers priya,190,0
EM00990,Re: the hiring panel feedback,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",jordan@zoom.us,zoom.us,1,0,0,0,"Re: the hiring panel feedback Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",re hiring panel feedback dear employee department performing scheduled account verification week part routine security action required time hr team,204,0
EM00991,Project update - code review,"Hi, just a friendly reminder that code review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Alex",alex@slack.com,slack.com,0,0,1,0,"Project update - code review Hi, just a friendly reminder that code review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Alex",project update code review hi friendly reminder code review scheduled tomorrow am please come prepared updates see there alex,169,0
EM00992,FedEx Security Alert,This is an automated message from FedEx. Your refund of $850.00 is pending your confirmation. Please claim your reward before it expires using the link provided: http://steam-community-gift.ru/gfhz52qzs to prevent loss of access to your account and data.,service@steam-community-gift.ru,steam-community-gift.ru,3,0,1,1,FedEx Security Alert This is an automated message from FedEx. Your refund of $850.00 is pending your confirmation. Please claim your reward before it expires using the link provided: http://steam-community-gift.ru/gfhz52qzs to prevent loss of access to your account and data.,fedex security alert automated message fedex refund pending confirmation please claim reward before expires using link provided prevent loss access account data,275,0
EM00993,Re: Unusual activity detected - Microsoft 365,"ALERT! We detected unusual sign-in activity on your account. To avoid disruption, please update your billing information by clicking the secure link below: http://irs-taxrefund-gov.com/fli4ofwwn This link will expire soon. Microsoft 365 Support",security@irs-taxrefund-gov.com,irs-taxrefund-gov.com,2,1,1,1,"Re: Unusual activity detected - Microsoft 365 ALERT! We detected unusual sign-in activity on your account. To avoid disruption, please update your billing information by clicking the secure link below: http://irs-taxrefund-gov.com/fli4ofwwn This link will expire soon. Microsoft 365 Support",re unusual activity detected microsoft alert detected unusual sign activity account avoid disruption please update billing information clicking secure link below link expire soon microsoft support,290,0
EM00994,Re: onsite training feedback,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",jordan@client-firm.com,client-firm.com,0,0,0,0,"Re: onsite training feedback Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",re onsite training feedback dear employee department performing scheduled account verification week part routine security action required time hr team,203,0
EM00995,Re: Unusual activity detected - IRS,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://irs-taxrefund-gov.com/y89sfqeri7b03 Let me know if you have any questions. Regards, IRS Billing",security@irs-taxrefund-gov.com,irs-taxrefund-gov.com,1,0,1,1,"Re: Unusual activity detected - IRS Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://irs-taxrefund-gov.com/y89sfqeri7b03 Let me know if you have any questions. Regards, IRS Billing",re unusual activity detected irs hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards irs billing,286,0
EM00996,Re: Unusual activity detected - Amazon,Congratulations! You have been selected to receive a reward from Amazon. Review the suspicious activity report: http://linkedin-secure-login.net/peqydbpgvv4zwl Offer valid for 24 hours only. Do not share this email.,account-team@linkedin-secure-login.net,linkedin-secure-login.net,3,1,0,1,Re: Unusual activity detected - Amazon Congratulations! You have been selected to receive a reward from Amazon. Review the suspicious activity report: http://linkedin-secure-login.net/peqydbpgvv4zwl Offer valid for 24 hours only. Do not share this email.,re unusual activity detected amazon congratulations selected receive reward amazon review suspicious activity report offer valid hours only share email,254,0
EM00997,Reminder: expense report tomorrow,"Hello, action needed: please confirm your availability for expense report by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Chris",chris@notion.so,notion.so,1,0,0,0,"Reminder: expense report tomorrow Hello, action needed: please confirm your availability for expense report by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Chris",reminder expense report tomorrow hello action needed please confirm availability expense report end day finalize schedule reply directly email thanks chris,198,0
EM00998,Verify your Microsoft 365 account now,"Dear Customer, We detected unusual sign-in activity on your account. Log in to secure your account: http://bankofamerica-alert.co/ou6qlz2rwgw Failure to respond within 24 hours will result in permanent suspension of your Microsoft 365 account. Regards, Microsoft 365 Security Team",service@bankofamerica-alert.co,bankofamerica-alert.co,1,0,0,1,"Verify your Microsoft 365 account now Dear Customer, We detected unusual sign-in activity on your account. Log in to secure your account: http://bankofamerica-alert.co/ou6qlz2rwgw Failure to respond within 24 hours will result in permanent suspension of your Microsoft 365 account. Regards, Microsoft 365 Security Team",verify microsoft account dear customer detected unusual sign activity account log secure account failure respond within hours result permanent suspension microsoft account regards microsoft security team,318,0
EM00999,Bank of America Security Alert,"Dear User, our records show your payment method has failed. Security alert: someone tried to log in from a new device. Click here to verify your account: http://irs-taxrefund-gov.com/94xfri09 You must act now to avoid additional fees.",account-team@irs-taxrefund-gov.com,irs-taxrefund-gov.com,1,0,0,1,"Bank of America Security Alert Dear User, our records show your payment method has failed. Security alert: someone tried to log in from a new device. Click here to verify your account: http://irs-taxrefund-gov.com/94xfri09 You must act now to avoid additional fees.",bank america security alert dear user records show payment method failed security alert someone tried log new device click here verify account must act avoid additional fees,265,0
EM01000,Verify your Bank of America account now,"ALERT! Your refund of $850.00 is pending your confirmation. To avoid disruption, please confirm your identity now by clicking the secure link below: http://microsoft-office365-verify.com/fjgc46h This link will expire soon. Bank of America Support",security@microsoft-office365-verify.com,microsoft-office365-verify.com,2,1,0,1,"Verify your Bank of America account now ALERT! Your refund of $850.00 is pending your confirmation. To avoid disruption, please confirm your identity now by clicking the secure link below: http://microsoft-office365-verify.com/fjgc46h This link will expire soon. Bank of America Support",verify bank america account alert refund pending confirmation avoid disruption please confirm identity clicking secure link below link expire soon bank america support,286,0
EM01001,Welcome to budget planning,"Hi, just a friendly reminder that budget planning is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",fatima@office.com,office.com,0,0,0,0,"Welcome to budget planning Hi, just a friendly reminder that budget planning is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",welcome budget planning hi friendly reminder budget planning scheduled tomorrow am please come prepared updates see there fatima,173,0
EM01002,Verify your Chase Bank account now,"Hello, our records show your Chase Bank account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://secure-verify-account.com/h7u0s3kdz4p Thank you, Chase Bank Accounts Team",service@secure-verify-account.com,secure-verify-account.com,1,0,0,1,"Verify your Chase Bank account now Hello, our records show your Chase Bank account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://secure-verify-account.com/h7u0s3kdz4p Thank you, Chase Bank Accounts Team",verify chase bank account hello records show chase bank account requires re verification following recent policy update please complete step convenience keep account good standing thank chase bank accounts team,307,0
EM01003,You have a new message from Chase Bank,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/0j36tcfkjna Let me know if you have any questions. Regards, Chase Bank Billing",noreply@update-billing-info.org,update-billing-info.org,3,0,0,1,"You have a new message from Chase Bank Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/0j36tcfkjna Let me know if you have any questions. Regards, Chase Bank Billing",new message chase bank hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards chase bank billing,296,0
EM01004,Apple ID Security Alert,"Dear Customer, Your subscription has expired - renew immediately. Track your package here: http://linkedin-secure-login.net/fn3eh81 Failure to respond within 24 hours will result in permanent suspension of your Apple ID account. Regards, Apple ID Security Team",noreply@linkedin-secure-login.net,linkedin-secure-login.net,2,0,1,1,"Apple ID Security Alert Dear Customer, Your subscription has expired - renew immediately. Track your package here: http://linkedin-secure-login.net/fn3eh81 Failure to respond within 24 hours will result in permanent suspension of your Apple ID account. Regards, Apple ID Security Team",apple id security alert dear customer subscription expired renew immediately track package here failure respond within hours result permanent suspension apple id account regards apple id security team,284,0
EM01005,Verify your DHL Express account now,This is an automated message from DHL Express. This is your final notice before deactivation. Please update your billing information using the link provided: http://dhl-tracking-parcel.xyz/6u8ueihx74d0g to prevent loss of access to your account and data.,account-team@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,0,1,Verify your DHL Express account now This is an automated message from DHL Express. This is your final notice before deactivation. Please update your billing information using the link provided: http://dhl-tracking-parcel.xyz/6u8ueihx74d0g to prevent loss of access to your account and data.,verify dhl express account automated message dhl express final notice before deactivation please update billing information using link provided prevent loss access account data,290,0
EM01006,Quarterly report - the client call,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",sam@client-firm.com,client-firm.com,0,0,1,0,"Quarterly report - the client call Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",quarterly report client call dear employee department performing scheduled account verification week part routine security action required time hr team,209,0
EM01007,Verify your FedEx account now,"Hello, we noticed a problem with your last order. Your refund of $850.00 is pending your confirmation. Update your billing information: http://dhl-tracking-parcel.xyz/sp7bm4 Sincerely, FedEx Customer Service",security@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,1,1,"Verify your FedEx account now Hello, we noticed a problem with your last order. Your refund of $850.00 is pending your confirmation. Update your billing information: http://dhl-tracking-parcel.xyz/sp7bm4 Sincerely, FedEx Customer Service",verify fedex account hello noticed problem last order refund pending confirmation update billing information sincerely fedex customer service,237,0
EM01008,Project update - Q3 roadmap,"Hi team, sharing notes from today's discussion on Q3 roadmap. Please review the attached document and add your comments by Friday. Thanks, Jordan",jordan@outlook.com,outlook.com,1,0,0,0,"Project update - Q3 roadmap Hi team, sharing notes from today's discussion on Q3 roadmap. Please review the attached document and add your comments by Friday. Thanks, Jordan",project update roadmap hi team sharing notes today discussion roadmap please review attached document add comments friday thanks jordan,173,1
EM01009,Schedule change for engineering sync,"Dear colleague, thank you for your email regarding engineering sync. I have reviewed the details and will follow up with next steps by end of week. Regards, Priya",priya@gmail.com,gmail.com,0,0,0,0,"Schedule change for engineering sync Dear colleague, thank you for your email regarding engineering sync. I have reviewed the details and will follow up with next steps by end of week. Regards, Priya",schedule change engineering sync dear colleague thank email regarding engineering sync reviewed details follow up next steps end week regards priya,199,1
EM01010,Reminder: Q3 roadmap tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",sam@slack.com,slack.com,0,0,1,1,"Reminder: Q3 roadmap tomorrow Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",reminder roadmap tomorrow hi quick reminder password internal portal expires days update any time settings security once logged helpdesk,198,0
EM01011,Project update - product launch,"Hi all, here is this week's newsletter covering product launch and other updates from around the company. Feel free to reply with feedback. Cheers, Priya",priya@company.com,company.com,1,0,0,0,"Project update - product launch Hi all, here is this week's newsletter covering product launch and other updates from around the company. Feel free to reply with feedback. Cheers, Priya",project update product launch hi all here week newsletter covering product launch other updates around company feel free reply feedback cheers priya,185,0
EM01012,Your the client call order confirmation,"Hi, this is urgent - please review and approve the the client call document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Neha",neha@slack.com,slack.com,0,0,0,0,"Your the client call order confirmation Hi, this is urgent - please review and approve the the client call document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Neha",client call order confirmation hi urgent please review approve client call document today deadline moved up find shared drive thanks quick turnaround neha,220,0
EM01013,Your FedEx account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://wellsfargo-alert-team.co/1sel8mwob4fdd7 Let me know if you have any questions. Regards, FedEx Billing",support@wellsfargo-alert-team.co,wellsfargo-alert-team.co,3,0,0,1,"Your FedEx account has been limited Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://wellsfargo-alert-team.co/1sel8mwob4fdd7 Let me know if you have any questions. Regards, FedEx Billing",fedex account limited hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards fedex billing,292,0
EM01014,Invoice #5889 for the client call,"Hello, action needed: please confirm your availability for the client call by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Priya",priya@notion.so,notion.so,1,0,0,0,"Invoice #5889 for the client call Hello, action needed: please confirm your availability for the client call by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Priya",invoice client call hello action needed please confirm availability client call end day finalize schedule reply directly email thanks priya,199,0
EM01015,Reminder: Q3 roadmap tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",daniel@github.com,github.com,1,0,0,0,"Reminder: Q3 roadmap tomorrow Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",reminder roadmap tomorrow hi quick reminder password internal portal expires days update any time settings security once logged helpdesk,198,0
EM01016,Verify your HDFC Bank account now,"Dear user, as part of a routine security review your HDFC Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://microsoft-office365-verify.com/upmanqy We appreciate your prompt attention to this matter.",support@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,0,1,"Verify your HDFC Bank account now Dear user, as part of a routine security review your HDFC Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://microsoft-office365-verify.com/upmanqy We appreciate your prompt attention to this matter.",verify hdfc bank account dear user part routine security review hdfc bank account access temporarily limited please confirm details here restore full access appreciate prompt attention matter,296,0
