email_id,subject,body,sender,sender_domain,num_urls,num_exclaim,has_html,label
EM00906,Welcome to budget planning,"Hi, this is urgent - please review and approve the budget planning document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Jordan",jordan@atlassian.net,atlassian.net,0,0,0,1
EM00907,Schedule change for engineering sync,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",alex@gmail.com,gmail.com,0,0,0,0
EM00908,You have a new message from Microsoft 365,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://secure-verify-account.com/kkvpjrmey Let me know if you have any questions. Regards, Microsoft 365 Billing",support@secure-verify-account.com,secure-verify-account.com,2,0,1,1
EM00909,Your Instagram account has been limited,"Hello, our records show your Instagram account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://netfIix-account.com/k791zyrru7zkut Thank you, Instagram Accounts Team",support@netfIix-account.com,netfIix-account.com,2,0,0,1
EM00910,Your Steam account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://secure-verify-account.com/p9jyqn15ikp Let me know if you have any questions. Regards, Steam Billing",security@secure-verify-account.com,secure-verify-account.com,2,0,0,1
EM00911,Re: Unusual activity detected - Wells Fargo,"Dear User, our records show your payment method has failed. Security alert: someone tried to log in from a new device. Log in to secure your account: http://update-billing-info.org/uduahgk6t9dhsz You must act now to avoid additional fees.",alert@update-billing-info.org,update-billing-info.org,1,0,1,1
EM00912,Weekly newsletter: the office move,"Dear colleague, thank you for your email regarding the office move. I have reviewed the details and will follow up with next steps by end of week. Regards, Fatima",fatima@gmail.com,gmail.com,0,0,0,0
EM00913,You have a new message from Wells Fargo,"Dear User, our records show your payment method has failed. Security alert: someone tried to log in from a new device. Claim your reward before it expires: http://dhl-tracking-parcel.xyz/5j42oi6oaf You must act now to avoid additional fees.",account-team@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,1,1
EM00914,Re: code review feedback,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",wei@gmail.com,gmail.com,0,0,0,0
EM00915,Re: the marketing campaign feedback,"Hi, this is urgent - please review and approve the the marketing campaign document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Jordan",jordan@slack.com,slack.com,0,0,0,0
EM00916,Quarterly report - the annual conference,"Hello, action needed: please confirm your availability for the annual conference by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Chris",chris@atlassian.net,atlassian.net,1,0,0,0
EM00917,Weekly newsletter: the annual conference,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",neha@office.com,office.com,0,0,0,0
EM00918,Reminder: Q3 roadmap tomorrow,"Hi, this is urgent - please review and approve the Q3 roadmap document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Wei",wei@gmail.com,gmail.com,0,0,0,0
EM00919,URGENT: Action required on your PayPal account,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://dhl-tracking-parcel.xyz/amugysm8t2sa Let me know if you have any questions. Regards, PayPal Billing",account-team@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,2,0,1,1
EM00920,Invoice #6530 for the hiring panel,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",priya@dropbox.com,dropbox.com,1,0,1,0
EM00921,URGENT: Action required on your LinkedIn account,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://amaz0n-security.info/mkzebbk7w Let me know if you have any questions. Regards, LinkedIn Billing",security@amaz0n-security.info,amaz0n-security.info,3,0,1,1
EM00922,Invoice #5789 for the client call,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",jordan@zoom.us,zoom.us,1,0,0,1
EM00923,You have a new message from Amazon,"Dear user, as part of a routine security review your Amazon account access has been temporarily limited. Please confirm your details here to restore full access: http://steam-community-gift.ru/l8xkgyg We appreciate your prompt attention to this matter.",noreply@steam-community-gift.ru,steam-community-gift.ru,1,0,0,1
EM00924,Your expense report order confirmation,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",fatima@office.com,office.com,0,0,0,0
EM00925,Verify your Instagram account now,"Hello, we noticed a problem with your last order. Immediate action required to avoid permanent closure. Click here to verify your account: http://microsoft-office365-verify.com/0vaiy4va13u1 Sincerely, Instagram Customer Service",alert@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,1,1
EM00926,Your the annual conference order confirmation,"Hi, just a friendly reminder that the annual conference is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Sam",sam@github.com,github.com,0,0,1,0
EM00927,You have a new message from IRS,"ALERT! Your package could not be delivered - confirm your address. To avoid disruption, please review the suspicious activity report by clicking the secure link below: http://hdfc-netbanking-secure.in/kt7s1g This link will expire soon. IRS Support",support@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,3,1,1,1
EM00928,Your engineering sync order confirmation,"Hello, please find attached the invoice #3868 for engineering sync. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Wei",wei@company.com,company.com,0,0,0,0
EM00929,URGENT: Action required on your Steam account,"Dear user, as part of a routine security review your Steam account access has been temporarily limited. Please confirm your details here to restore full access: http://chase-verify-now.com/p7pp4bf5l We appreciate your prompt attention to this matter.",noreply@chase-verify-now.com,chase-verify-now.com,3,0,1,1
EM00930,Re: code review feedback,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",fatima@company.com,company.com,0,0,0,0
EM00931,Project update - code review,"Hi, this is urgent - please review and approve the code review document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Sam",sam@gmail.com,gmail.com,0,0,0,0
EM00932,Steam Security Alert,"Dear User, our records show your payment method has failed. Your subscription has expired - renew immediately. Confirm your identity now: http://bankofamerica-alert.co/h9ptfn You must act now to avoid additional fees.",support@bankofamerica-alert.co,bankofamerica-alert.co,3,0,0,1
EM00933,URGENT: Action required on your Steam account,"Dear user, as part of a routine security review your Steam account access has been temporarily limited. Please confirm your details here to restore full access: http://bankofamerica-alert.co/v1w4k2tczs8 We appreciate your prompt attention to this matter.",alert@bankofamerica-alert.co,bankofamerica-alert.co,1,0,1,1
EM00934,Team meeting notes - system maintenance,"Hi, this is urgent - please review and approve the system maintenance document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Fatima",fatima@notion.so,notion.so,0,0,0,0
EM00935,Your engineering sync order confirmation,"Hi all, here is this week's newsletter covering engineering sync and other updates from around the company. Feel free to reply with feedback. Cheers, Wei",wei@slack.com,slack.com,1,0,0,0
EM00936,Netflix Security Alert,"Dear user, as part of a routine security review your Netflix account access has been temporarily limited. Please confirm your details here to restore full access: http://amaz0n-security.info/unfvobbz2sf We appreciate your prompt attention to this matter.",service@amaz0n-security.info,amaz0n-security.info,3,0,1,1
EM00937,Reminder: the marketing campaign tomorrow,"Hi, this is urgent - please review and approve the the marketing campaign document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Sam",sam@hr.company.com,hr.company.com,1,0,1,0
EM00938,You have a new message from Bank of America,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://bankofamerica-alert.co/9212pgyme6r Let me know if you have any questions. Regards, Bank of America Billing",service@bankofamerica-alert.co,bankofamerica-alert.co,3,0,1,1
EM00939,Re: Unusual activity detected - FedEx,"ALERT! Unauthorized access attempt blocked - verify your identity. To avoid disruption, please log in to secure your account by clicking the secure link below: http://appleid-support-team.com/xlk8wru1x This link will expire soon. FedEx Support",service@appleid-support-team.com,appleid-support-team.com,2,1,0,1
EM00940,Your the client call order confirmation,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",daniel@zoom.us,zoom.us,0,0,0,0
EM00941,Team meeting notes - code review,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",daniel@slack.com,slack.com,0,0,1,0
EM00942,Verify your Amazon account now,"Hello, we noticed a problem with your last order. Security alert: someone tried to log in from a new device. Claim your reward before it expires: http://dhl-tracking-parcel.xyz/ubjjjx1alx4 Sincerely, Amazon Customer Service",noreply@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,1,0,1,1
EM00943,You have a new message from LinkedIn,"Dear user, as part of a routine security review your LinkedIn account access has been temporarily limited. Please confirm your details here to restore full access: http://dhl-tracking-parcel.xyz/2c9ros7yt2m6 We appreciate your prompt attention to this matter.",account-team@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,1,0,0,1
EM00944,Re: the design review feedback,"Hi, just a friendly reminder that the design review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Wei",wei@outlook.com,outlook.com,1,0,0,0
EM00945,Schedule change for the marketing campaign,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",alex@yourbank.com,yourbank.com,0,0,0,0
EM00946,Welcome to the office move,"Hi, just a friendly reminder that the office move is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",fatima@office.com,office.com,0,0,0,0
EM00947,Your Bank of America account has been limited,"Dear User, our records show your payment method has failed. Your payment could not be processed - update details now. Click here to verify your account: http://update-billing-info.org/ibf57j2xi3tamv You must act now to avoid additional fees.",security@update-billing-info.org,update-billing-info.org,3,0,1,1
EM00948,Team meeting notes - expense report,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",neha@office.com,office.com,0,0,1,0
EM00949,Wells Fargo Security Alert,"Dear Customer, Your account will be suspended within 24 hours. Review the suspicious activity report: http://amaz0n-security.info/oapht6o6 Failure to respond within 24 hours will result in permanent suspension of your Wells Fargo account. Regards, Wells Fargo Security Team",account-team@amaz0n-security.info,amaz0n-security.info,2,0,0,1
EM00950,Team meeting notes - holiday schedule,"Hi, just a friendly reminder that holiday schedule is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Priya",priya@zoom.us,zoom.us,0,0,0,0
EM00951,Reminder: the design review tomorrow,"Hi all, here is this week's newsletter covering the design review and other updates from around the company. Feel free to reply with feedback. Cheers, Maria",maria@office.com,office.com,0,0,1,0
EM00952,Weekly newsletter: budget planning,"Hi, this is urgent - please review and approve the budget planning document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Maria",maria@zoom.us,zoom.us,0,0,1,0
EM00953,You have a new message from FedEx,This is an automated message from FedEx. Your account will be suspended within 24 hours. Please reset your password immediately using the link provided: http://hdfc-netbanking-secure.in/uhtcs1 to prevent loss of access to your account and data.,account-team@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,3,0,0,1
EM00954,HDFC Bank Security Alert,"Dear user, as part of a routine security review your HDFC Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://wellsfargo-alert-team.co/yv2stn7e3 We appreciate your prompt attention to this matter.",alert@wellsfargo-alert-team.co,wellsfargo-alert-team.co,3,0,0,1
EM00955,Welcome to code review,"Hi, just a friendly reminder that code review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Priya",priya@hr.company.com,hr.company.com,1,0,1,0
EM00956,Verify your PayPal account now,"Hello, we noticed a problem with your last order. Your payment could not be processed - update details now. Log in to secure your account: http://linkedin-secure-login.net/kb68rervt997 Sincerely, PayPal Customer Service",alert@linkedin-secure-login.net,linkedin-secure-login.net,2,0,1,1
EM00957,Your engineering sync order confirmation,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",jordan@yourbank.com,yourbank.com,0,0,1,0
EM00958,Re: Unusual activity detected - PayPal,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://irs-taxrefund-gov.com/dck82853uy8u11 Let me know if you have any questions. Regards, PayPal Billing",noreply@irs-taxrefund-gov.com,irs-taxrefund-gov.com,3,0,0,1
EM00959,Schedule change for the client call,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",sam@hr.company.com,hr.company.com,1,0,0,0
EM00960,You have a new message from Google Workspace,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://linkedin-secure-login.net/vycs44phh62myz Let me know if you have any questions. Regards, Google Workspace Billing",account-team@linkedin-secure-login.net,linkedin-secure-login.net,2,0,1,1
EM00961,Verify your DHL Express account now,"ALERT! Your package could not be delivered - confirm your address. To avoid disruption, please claim your reward before it expires by clicking the secure link below: http://chase-verify-now.com/n7h9g1a07h23 This link will expire soon. DHL Express Support",account-team@chase-verify-now.com,chase-verify-now.com,2,1,0,1
EM00962,Re: the hiring panel feedback,"Hi, this is urgent - please review and approve the the hiring panel document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Jordan",jordan@gmail.com,gmail.com,0,0,0,0
EM00963,Project update - the annual conference,"Hello, please find attached the invoice #4013 for the annual conference. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Sam",sam@outlook.com,outlook.com,0,0,0,0
EM00964,Your Netflix account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/9upnhz Let me know if you have any questions. Regards, Netflix Billing",service@update-billing-info.org,update-billing-info.org,1,0,1,1
EM00965,Project update - the annual conference,"Hi, just a friendly reminder that the annual conference is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Alex",alex@slack.com,slack.com,1,0,0,0
EM00966,Re: Unusual activity detected - Apple ID,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://chase-verify-now.com/l5015oop Let me know if you have any questions. Regards, Apple ID Billing",service@chase-verify-now.com,chase-verify-now.com,1,0,0,1
EM00967,Chase Bank Security Alert,"Dear user, as part of a routine security review your Chase Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://bankofamerica-alert.co/iy4kl9ar We appreciate your prompt attention to this matter.",security@bankofamerica-alert.co,bankofamerica-alert.co,1,0,0,1
EM00968,Schedule change for system maintenance,"Hi team, sharing notes from today's discussion on system maintenance. Please review the attached document and add your comments by Friday. Thanks, Jordan",jordan@company.com,company.com,1,0,1,0
EM00969,Your Wells Fargo account has been limited,"Dear user, as part of a routine security review your Wells Fargo account access has been temporarily limited. Please confirm your details here to restore full access: http://bankofamerica-alert.co/1uu7zy6 We appreciate your prompt attention to this matter.",noreply@bankofamerica-alert.co,bankofamerica-alert.co,1,0,0,1
EM00970,Re: engineering sync feedback,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",maria@notion.so,notion.so,0,0,1,0
EM00971,Your Q3 roadmap order confirmation,"Hi, just a friendly reminder that Q3 roadmap is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Jordan",jordan@zoom.us,zoom.us,0,0,1,0
EM00972,Weekly newsletter: the marketing campaign,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",chris@yourbank.com,yourbank.com,0,0,0,0
EM00973,Invoice #2262 for code review,"Hello, please find attached the invoice #2262 for code review. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Jordan",jordan@notion.so,notion.so,0,0,0,0
EM00974,URGENT: Action required on your HDFC Bank account,"Dear User, our records show your payment method has failed. Your payment could not be processed - update details now. Click here to verify your account: http://irs-taxrefund-gov.com/ueaxyl You must act now to avoid additional fees.",support@irs-taxrefund-gov.com,irs-taxrefund-gov.com,2,0,1,1
EM00975,Schedule change for the hiring panel,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",chris@slack.com,slack.com,0,0,0,0
EM00976,URGENT: Action required on your Apple ID account,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/eyub19txc Let me know if you have any questions. Regards, Apple ID Billing",service@update-billing-info.org,update-billing-info.org,1,0,0,1
EM00977,Re: Unusual activity detected - Chase Bank,Congratulations! You have been selected to receive a reward from Chase Bank. Claim your reward before it expires: http://wellsfargo-alert-team.co/f00terkmby9 Offer valid for 24 hours only. Do not share this email.,noreply@wellsfargo-alert-team.co,wellsfargo-alert-team.co,2,1,0,1
EM00978,PayPal Security Alert,"Hello, our records show your PayPal account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://insta-help-center.com/m0jbwcv6hve8d Thank you, PayPal Accounts Team",noreply@insta-help-center.com,insta-help-center.com,3,0,0,1
EM00979,Re: expense report feedback,"Hello, please find attached the invoice #6633 for expense report. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Alex",alex@github.com,github.com,0,0,0,0
EM00980,Your Microsoft 365 account has been limited,"ALERT! Your subscription has expired - renew immediately. To avoid disruption, please click here to verify your account by clicking the secure link below: http://linkedin-secure-login.net/94pdzp This link will expire soon. Microsoft 365 Support",alert@linkedin-secure-login.net,linkedin-secure-login.net,1,1,0,1
EM00981,Project update - the design review,"Hello, action needed: please confirm your availability for the design review by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Sam",sam@client-firm.com,client-firm.com,1,0,0,0
EM00982,Your the design review order confirmation,"Hi, just a friendly reminder that the design review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Sam",sam@atlassian.net,atlassian.net,0,0,1,0
EM00983,Your DHL Express account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://steam-community-gift.ru/f5a7qy8yb7 Let me know if you have any questions. Regards, DHL Express Billing",noreply@steam-community-gift.ru,steam-community-gift.ru,3,0,1,1
EM00984,Verify your Amazon account now,Congratulations! You have been selected to receive a reward from Amazon. Update your billing information: http://update-billing-info.org/caqvkizzqy72wx Offer valid for 24 hours only. Do not share this email.,security@update-billing-info.org,update-billing-info.org,3,1,0,1
EM00985,Team meeting notes - the client call,"Hi, just a friendly reminder that the client call is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",fatima@zoom.us,zoom.us,0,0,0,0
EM00986,Welcome to product launch,"Hi all, here is this week's newsletter covering product launch and other updates from around the company. Feel free to reply with feedback. Cheers, Maria",maria@notion.so,notion.so,0,0,1,0
EM00987,Invoice #4171 for onsite training,"Hi all, here is this week's newsletter covering onsite training and other updates from around the company. Feel free to reply with feedback. Cheers, Neha",neha@office.com,office.com,0,0,0,0
EM00988,Verify your Wells Fargo account now,"Hello, our records show your Wells Fargo account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://linkedin-secure-login.net/f1bcpp Thank you, Wells Fargo Accounts Team",noreply@linkedin-secure-login.net,linkedin-secure-login.net,2,0,0,1
EM00989,Schedule change for the office move,"Hi all, here is this week's newsletter covering the office move and other updates from around the company. Feel free to reply with feedback. Cheers, Priya",priya@notion.so,notion.so,0,0,1,0
EM00990,Re: the hiring panel feedback,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",jordan@zoom.us,zoom.us,1,0,0,0
EM00991,Project update - code review,"Hi, just a friendly reminder that code review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Alex",alex@slack.com,slack.com,0,0,1,0
EM00992,FedEx Security Alert,This is an automated message from FedEx. Your refund of $850.00 is pending your confirmation. Please claim your reward before it expires using the link provided: http://steam-community-gift.ru/gfhz52qzs to prevent loss of access to your account and data.,service@steam-community-gift.ru,steam-community-gift.ru,3,0,1,1
EM00993,Re: Unusual activity detected - Microsoft 365,"ALERT! We detected unusual sign-in activity on your account. To avoid disruption, please update your billing information by clicking the secure link below: http://irs-taxrefund-gov.com/fli4ofwwn This link will expire soon. Microsoft 365 Support",security@irs-taxrefund-gov.com,irs-taxrefund-gov.com,2,1,1,1
EM00994,Re: onsite training feedback,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",jordan@client-firm.com,client-firm.com,0,0,0,0
EM00995,Re: Unusual activity detected - IRS,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://irs-taxrefund-gov.com/y89sfqeri7b03 Let me know if you have any questions. Regards, IRS Billing",security@irs-taxrefund-gov.com,irs-taxrefund-gov.com,1,0,1,1
EM00996,Re: Unusual activity detected - Amazon,Congratulations! You have been selected to receive a reward from Amazon. Review the suspicious activity report: http://linkedin-secure-login.net/peqydbpgvv4zwl Offer valid for 24 hours only. Do not share this email.,account-team@linkedin-secure-login.net,linkedin-secure-login.net,3,1,0,1
EM00997,Reminder: expense report tomorrow,"Hello, action needed: please confirm your availability for expense report by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Chris",chris@notion.so,notion.so,1,0,0,0
EM00998,Verify your Microsoft 365 account now,"Dear Customer, We detected unusual sign-in activity on your account. Log in to secure your account: http://bankofamerica-alert.co/ou6qlz2rwgw Failure to respond within 24 hours will result in permanent suspension of your Microsoft 365 account. Regards, Microsoft 365 Security Team",service@bankofamerica-alert.co,bankofamerica-alert.co,1,0,0,1
EM00999,Bank of America Security Alert,"Dear User, our records show your payment method has failed. Security alert: someone tried to log in from a new device. Click here to verify your account: http://irs-taxrefund-gov.com/94xfri09 You must act now to avoid additional fees.",account-team@irs-taxrefund-gov.com,irs-taxrefund-gov.com,1,0,0,1
EM01000,Verify your Bank of America account now,"ALERT! Your refund of $850.00 is pending your confirmation. To avoid disruption, please confirm your identity now by clicking the secure link below: http://microsoft-office365-verify.com/fjgc46h This link will expire soon. Bank of America Support",security@microsoft-office365-verify.com,microsoft-office365-verify.com,2,1,0,1
EM01001,Welcome to budget planning,"Hi, just a friendly reminder that budget planning is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",fatima@office.com,office.com,0,0,0,0
EM01002,Verify your Chase Bank account now,"Hello, our records show your Chase Bank account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://secure-verify-account.com/h7u0s3kdz4p Thank you, Chase Bank Accounts Team",service@secure-verify-account.com,secure-verify-account.com,1,0,0,1
EM01003,You have a new message from Chase Bank,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/0j36tcfkjna Let me know if you have any questions. Regards, Chase Bank Billing",noreply@update-billing-info.org,update-billing-info.org,3,0,0,1
EM01004,Apple ID Security Alert,"Dear Customer, Your subscription has expired - renew immediately. Track your package here: http://linkedin-secure-login.net/fn3eh81 Failure to respond within 24 hours will result in permanent suspension of your Apple ID account. Regards, Apple ID Security Team",noreply@linkedin-secure-login.net,linkedin-secure-login.net,2,0,1,1
EM01005,Verify your DHL Express account now,This is an automated message from DHL Express. This is your final notice before deactivation. Please update your billing information using the link provided: http://dhl-tracking-parcel.xyz/6u8ueihx74d0g to prevent loss of access to your account and data.,account-team@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,0,1
EM01006,Quarterly report - the client call,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",sam@client-firm.com,client-firm.com,0,0,1,0
EM01007,Verify your FedEx account now,"Hello, we noticed a problem with your last order. Your refund of $850.00 is pending your confirmation. Update your billing information: http://dhl-tracking-parcel.xyz/sp7bm4 Sincerely, FedEx Customer Service",security@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,1,1
EM01008,Project update - Q3 roadmap,"Hi team, sharing notes from today's discussion on Q3 roadmap. Please review the attached document and add your comments by Friday. Thanks, Jordan",jordan@outlook.com,outlook.com,1,0,0,0
EM01009,Schedule change for engineering sync,"Dear colleague, thank you for your email regarding engineering sync. I have reviewed the details and will follow up with next steps by end of week. Regards, Priya",priya@gmail.com,gmail.com,0,0,0,0
EM01010,Reminder: Q3 roadmap tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",sam@slack.com,slack.com,0,0,1,1
EM01011,Project update - product launch,"Hi all, here is this week's newsletter covering product launch and other updates from around the company. Feel free to reply with feedback. Cheers, Priya",priya@company.com,company.com,1,0,0,0
EM01012,Your the client call order confirmation,"Hi, this is urgent - please review and approve the the client call document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Neha",neha@slack.com,slack.com,0,0,0,0
EM01013,Your FedEx account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://wellsfargo-alert-team.co/1sel8mwob4fdd7 Let me know if you have any questions. Regards, FedEx Billing",support@wellsfargo-alert-team.co,wellsfargo-alert-team.co,3,0,0,1
EM01014,Invoice #5889 for the client call,"Hello, action needed: please confirm your availability for the client call by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Priya",priya@notion.so,notion.so,1,0,0,0
EM01015,Reminder: Q3 roadmap tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",daniel@github.com,github.com,1,0,0,0
EM01016,Verify your HDFC Bank account now,"Dear user, as part of a routine security review your HDFC Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://microsoft-office365-verify.com/upmanqy We appreciate your prompt attention to this matter.",support@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,0,1
EM01017,Verify your FedEx account now,"Dear Customer, Your refund of $850.00 is pending your confirmation. Log in to secure your account: http://microsoft-office365-verify.com/gkfl5xf50i6g Failure to respond within 24 hours will result in permanent suspension of your FedEx account. Regards, FedEx Security Team",account-team@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,1,1
EM01018,URGENT: Action required on your Google Workspace account,"Dear user, as part of a routine security review your Google Workspace account access has been temporarily limited. Please confirm your details here to restore full access: http://irs-taxrefund-gov.com/xo100vhmyg We appreciate your prompt attention to this matter.",account-team@irs-taxrefund-gov.com,irs-taxrefund-gov.com,1,0,0,1
EM01019,Invoice #5369 for budget planning,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",jordan@github.com,github.com,0,0,1,0
EM01020,Quarterly report - the design review,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",neha@slack.com,slack.com,0,0,0,0
EM01021,Weekly newsletter: expense report,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",sam@university.edu,university.edu,0,0,0,0
EM01022,Verify your Bank of America account now,Congratulations! You have been selected to receive a reward from Bank of America. Track your package here: http://chase-verify-now.com/jsqcz0n0 Offer valid for 24 hours only. Do not share this email.,security@chase-verify-now.com,chase-verify-now.com,1,1,1,1
EM01023,Your Microsoft 365 account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://insta-help-center.com/3zdrc1yohmi9a Let me know if you have any questions. Regards, Microsoft 365 Billing",support@insta-help-center.com,insta-help-center.com,3,0,1,1
EM01024,Schedule change for the annual conference,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",daniel@office.com,office.com,1,0,0,0
EM01025,Quarterly report - system maintenance,"Hello, action needed: please confirm your availability for system maintenance by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Chris",chris@hr.company.com,hr.company.com,0,0,1,0
EM01026,Your Microsoft 365 account has been limited,This is an automated message from Microsoft 365. This is your final notice before deactivation. Please reset your password immediately using the link provided: http://update-billing-info.org/wyoo5ybr to prevent loss of access to your account and data.,security@update-billing-info.org,update-billing-info.org,2,0,1,1
